"freq
References : ['real(S(1,1))','imag(S(1,1))','real(SP1.SP.S(1,2))','imag(SP1.SP.S(1,2))','real(SP1.SP.S(2,1))','imag(SP1.SP.S(2,1))','real(SP1.SP.S(2,2))','imag(SP1.SP.S(2,2))']
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","real(S(1,1))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","imag(S(1,1))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","real(SP1.SP.S(1,2))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","imag(SP1.SP.S(1,2))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","real(SP1.SP.S(2,1))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","imag(SP1.SP.S(2,1))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","real(SP1.SP.S(2,2))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real","imag(SP1.SP.S(2,2))
References : []
Dependency : [freq]
Num. Points : [600]
Matrix Size : scalar
Type : Real"
1.730E9Hz,-8.138E-1,4.488E-1,1.871E-2,-5.120E-3,4.609E-1,2.901E0,-6.422E-1,2.632E-1
1.740E9Hz,-8.134E-1,4.601E-1,1.968E-2,-5.747E-3,4.852E-1,2.880E0,-6.429E-1,2.708E-1
1.750E9Hz,-8.082E-1,4.591E-1,1.824E-2,-5.320E-3,5.013E-1,2.853E0,-6.427E-1,2.704E-1
1.760E9Hz,-8.021E-1,4.607E-1,1.871E-2,-6.162E-3,5.011E-1,2.823E0,-6.435E-1,2.688E-1
1.770E9Hz,-7.950E-1,4.578E-1,1.910E-2,-6.262E-3,5.389E-1,2.802E0,-6.413E-1,2.732E-1
1.780E9Hz,-7.930E-1,4.599E-1,1.918E-2,-5.654E-3,5.487E-1,2.779E0,-6.357E-1,2.775E-1
1.790E9Hz,-7.958E-1,4.651E-1,1.873E-2,-6.093E-3,5.626E-1,2.765E0,-6.345E-1,2.817E-1
1.800E9Hz,-7.922E-1,4.679E-1,1.933E-2,-6.202E-3,5.748E-1,2.750E0,-6.351E-1,2.778E-1
1.810E9Hz,-7.989E-1,4.759E-1,1.902E-2,-6.496E-3,5.936E-1,2.748E0,-6.346E-1,2.836E-1
1.820E9Hz,-7.940E-1,4.724E-1,1.847E-2,-5.591E-3,6.001E-1,2.738E0,-6.354E-1,2.840E-1
1.830E9Hz,-7.909E-1,4.777E-1,1.876E-2,-5.324E-3,6.228E-1,2.711E0,-6.376E-1,2.828E-1
1.840E9Hz,-7.878E-1,4.856E-1,1.889E-2,-6.264E-3,6.489E-1,2.700E0,-6.374E-1,2.861E-1
1.850E9Hz,-7.901E-1,4.885E-1,1.841E-2,-6.121E-3,6.628E-1,2.687E0,-6.380E-1,2.865E-1
1.860E9Hz,-7.908E-1,4.888E-1,1.866E-2,-6.924E-3,6.710E-1,2.681E0,-6.362E-1,2.880E-1
1.870E9Hz,-7.824E-1,4.942E-1,1.884E-2,-6.105E-3,6.986E-1,2.651E0,-6.383E-1,2.934E-1
1.880E9Hz,-7.826E-1,4.966E-1,1.907E-2,-6.347E-3,6.985E-1,2.637E0,-6.408E-1,2.951E-1
1.890E9Hz,-7.757E-1,4.894E-1,1.831E-2,-6.412E-3,7.169E-1,2.609E0,-6.357E-1,2.913E-1
1.900E9Hz,-7.857E-1,4.933E-1,1.869E-2,-6.832E-3,7.263E-1,2.612E0,-6.328E-1,2.937E-1
1.910E9Hz,-7.781E-1,4.989E-1,1.828E-2,-7.065E-3,7.390E-1,2.609E0,-6.348E-1,2.938E-1
1.920E9Hz,-7.725E-1,5.018E-1,1.824E-2,-6.310E-3,7.568E-1,2.586E0,-6.323E-1,2.966E-1
1.930E9Hz,-7.813E-1,5.094E-1,1.881E-2,-7.086E-3,7.676E-1,2.581E0,-6.327E-1,2.924E-1
1.940E9Hz,-7.782E-1,5.052E-1,1.834E-2,-6.624E-3,7.778E-1,2.555E0,-6.304E-1,2.964E-1
1.950E9Hz,-7.741E-1,5.060E-1,1.841E-2,-6.430E-3,8.005E-1,2.556E0,-6.354E-1,2.964E-1
1.960E9Hz,-7.789E-1,5.085E-1,1.822E-2,-6.674E-3,8.157E-1,2.544E0,-6.332E-1,2.994E-1
1.970E9Hz,-7.768E-1,5.202E-1,1.836E-2,-5.945E-3,8.397E-1,2.529E0,-6.316E-1,2.992E-1
1.980E9Hz,-7.729E-1,5.207E-1,1.908E-2,-6.333E-3,8.475E-1,2.496E0,-6.321E-1,3.008E-1
1.990E9Hz,-7.722E-1,5.175E-1,1.884E-2,-6.725E-3,8.477E-1,2.477E0,-6.323E-1,3.024E-1
2.000E9Hz,-7.688E-1,5.229E-1,1.850E-2,-6.765E-3,8.638E-1,2.458E0,-6.323E-1,3.039E-1
2.010E9Hz,-7.571E-1,5.187E-1,1.814E-2,-7.165E-3,8.626E-1,2.428E0,-6.253E-1,3.088E-1
2.020E9Hz,-7.536E-1,5.259E-1,1.809E-2,-7.541E-3,8.847E-1,2.422E0,-6.288E-1,3.090E-1
2.030E9Hz,-7.500E-1,5.260E-1,1.812E-2,-7.464E-3,8.782E-1,2.402E0,-6.236E-1,3.061E-1
2.040E9Hz,-7.470E-1,5.245E-1,1.834E-2,-7.474E-3,8.977E-1,2.395E0,-6.297E-1,3.116E-1
2.050E9Hz,-7.503E-1,5.258E-1,1.783E-2,-6.856E-3,9.117E-1,2.390E0,-6.232E-1,3.090E-1
2.060E9Hz,-7.536E-1,5.193E-1,1.797E-2,-7.036E-3,9.073E-1,2.379E0,-6.225E-1,3.069E-1
2.070E9Hz,-7.501E-1,5.252E-1,1.841E-2,-7.002E-3,9.194E-1,2.370E0,-6.279E-1,3.099E-1
2.080E9Hz,-7.601E-1,5.329E-1,1.883E-2,-7.316E-3,9.412E-1,2.371E0,-6.258E-1,3.119E-1
2.090E9Hz,-7.545E-1,5.361E-1,1.894E-2,-7.036E-3,9.470E-1,2.338E0,-6.262E-1,3.130E-1
2.100E9Hz,-7.546E-1,5.400E-1,1.854E-2,-6.650E-3,9.672E-1,2.331E0,-6.282E-1,3.185E-1
2.110E9Hz,-7.477E-1,5.470E-1,1.912E-2,-7.406E-3,9.787E-1,2.316E0,-6.244E-1,3.225E-1
2.120E9Hz,-7.452E-1,5.480E-1,1.825E-2,-7.684E-3,9.923E-1,2.296E0,-6.204E-1,3.189E-1
2.130E9Hz,-7.374E-1,5.548E-1,1.857E-2,-8.440E-3,9.982E-1,2.269E0,-6.241E-1,3.203E-1
2.140E9Hz,-7.296E-1,5.565E-1,1.840E-2,-8.091E-3,1.028E0,2.256E0,-6.204E-1,3.283E-1
2.150E9Hz,-7.282E-1,5.525E-1,1.821E-2,-8.504E-3,1.016E0,2.237E0,-6.188E-1,3.253E-1
2.160E9Hz,-7.274E-1,5.506E-1,1.749E-2,-7.672E-3,1.038E0,2.224E0,-6.161E-1,3.268E-1
2.170E9Hz,-7.430E-1,5.523E-1,1.801E-2,-7.977E-3,1.040E0,2.234E0,-6.152E-1,3.260E-1
2.180E9Hz,-7.368E-1,5.553E-1,1.749E-2,-7.921E-3,1.047E0,2.210E0,-6.154E-1,3.294E-1
2.190E9Hz,-7.375E-1,5.532E-1,1.961E-2,-7.508E-3,1.046E0,2.202E0,-6.187E-1,3.256E-1
2.200E9Hz,-7.410E-1,5.660E-1,1.867E-2,-8.225E-3,1.079E0,2.185E0,-6.141E-1,3.270E-1
2.210E9Hz,-7.373E-1,5.676E-1,1.800E-2,-7.755E-3,1.083E0,2.156E0,-6.141E-1,3.293E-1
2.220E9Hz,-7.311E-1,5.742E-1,1.863E-2,-7.557E-3,1.080E0,2.152E0,-6.175E-1,3.326E-1
2.230E9Hz,-7.255E-1,5.755E-1,1.808E-2,-8.318E-3,1.092E0,2.122E0,-6.134E-1,3.355E-1
2.240E9Hz,-7.218E-1,5.824E-1,1.813E-2,-8.202E-3,1.099E0,2.121E0,-6.101E-1,3.395E-1
2.250E9Hz,-7.173E-1,5.786E-1,1.850E-2,-8.365E-3,1.105E0,2.104E0,-6.119E-1,3.395E-1
2.260E9Hz,-7.092E-1,5.816E-1,1.809E-2,-8.762E-3,1.111E0,2.072E0,-6.057E-1,3.408E-1
2.270E9Hz,-7.111E-1,5.848E-1,1.817E-2,-8.366E-3,1.120E0,2.076E0,-6.069E-1,3.462E-1
2.280E9Hz,-7.096E-1,5.764E-1,1.756E-2,-7.765E-3,1.120E0,2.062E0,-6.065E-1,3.424E-1
2.290E9Hz,-7.086E-1,5.795E-1,1.780E-2,-8.437E-3,1.136E0,2.034E0,-6.065E-1,3.461E-1
2.300E9Hz,-7.142E-1,5.789E-1,1.762E-2,-8.350E-3,1.127E0,2.040E0,-6.035E-1,3.428E-1
2.310E9Hz,-7.116E-1,5.837E-1,1.828E-2,-9.046E-3,1.135E0,2.030E0,-6.096E-1,3.486E-1
2.320E9Hz,-7.086E-1,5.870E-1,1.723E-2,-8.242E-3,1.154E0,2.012E0,-6.113E-1,3.467E-1
2.330E9Hz,-7.112E-1,5.866E-1,1.821E-2,-8.738E-3,1.165E0,1.988E0,-6.053E-1,3.468E-1
2.340E9Hz,-7.093E-1,5.907E-1,1.881E-2,-7.895E-3,1.166E0,1.974E0,-6.117E-1,3.492E-1
2.350E9Hz,-7.004E-1,6.016E-1,1.806E-2,-8.362E-3,1.178E0,1.971E0,-6.116E-1,3.529E-1
2.360E9Hz,-7.005E-1,5.941E-1,1.811E-2,-8.723E-3,1.188E0,1.947E0,-6.059E-1,3.602E-1
2.370E9Hz,-6.951E-1,5.990E-1,1.820E-2,-8.536E-3,1.185E0,1.937E0,-6.076E-1,3.590E-1
2.380E9Hz,-6.958E-1,5.981E-1,1.834E-2,-8.464E-3,1.200E0,1.914E0,-6.038E-1,3.657E-1
2.390E9Hz,-6.883E-1,5.998E-1,1.775E-2,-9.218E-3,1.200E0,1.891E0,-5.995E-1,3.656E-1
2.400E9Hz,-6.904E-1,5.985E-1,1.707E-2,-8.563E-3,1.212E0,1.889E0,-6.011E-1,3.655E-1
2.410E9Hz,-6.902E-1,6.028E-1,1.690E-2,-9.325E-3,1.217E0,1.869E0,-6.007E-1,3.667E-1
2.420E9Hz,-6.961E-1,5.982E-1,1.718E-2,-8.346E-3,1.215E0,1.871E0,-6.001E-1,3.656E-1
2.430E9Hz,-6.997E-1,5.993E-1,1.759E-2,-8.869E-3,1.214E0,1.852E0,-5.983E-1,3.628E-1
2.440E9Hz,-6.958E-1,6.081E-1,1.778E-2,-9.166E-3,1.224E0,1.846E0,-6.045E-1,3.633E-1
2.450E9Hz,-6.946E-1,6.202E-1,1.818E-2,-8.815E-3,1.247E0,1.831E0,-6.005E-1,3.639E-1
2.460E9Hz,-6.920E-1,6.194E-1,1.782E-2,-9.084E-3,1.234E0,1.816E0,-5.993E-1,3.695E-1
2.470E9Hz,-6.877E-1,6.273E-1,1.798E-2,-8.518E-3,1.244E0,1.805E0,-6.024E-1,3.737E-1
2.480E9Hz,-6.840E-1,6.345E-1,1.751E-2,-9.035E-3,1.263E0,1.785E0,-6.007E-1,3.708E-1
2.490E9Hz,-6.791E-1,6.286E-1,1.773E-2,-8.812E-3,1.251E0,1.775E0,-5.944E-1,3.752E-1
2.500E9Hz,-6.780E-1,6.271E-1,1.793E-2,-8.629E-3,1.248E0,1.760E0,-5.946E-1,3.790E-1
2.510E9Hz,-6.749E-1,6.316E-1,1.788E-2,-9.178E-3,1.261E0,1.757E0,-5.904E-1,3.803E-1
2.520E9Hz,-6.715E-1,6.241E-1,1.791E-2,-9.345E-3,1.260E0,1.746E0,-5.954E-1,3.830E-1
2.530E9Hz,-6.762E-1,6.240E-1,1.754E-2,-1.041E-2,1.262E0,1.729E0,-5.955E-1,3.813E-1
2.540E9Hz,-6.757E-1,6.245E-1,1.760E-2,-9.071E-3,1.265E0,1.724E0,-5.940E-1,3.787E-1
2.550E9Hz,-6.761E-1,6.242E-1,1.707E-2,-9.225E-3,1.273E0,1.707E0,-5.921E-1,3.795E-1
2.560E9Hz,-6.743E-1,6.265E-1,1.728E-2,-8.809E-3,1.281E0,1.690E0,-5.923E-1,3.775E-1
2.570E9Hz,-6.682E-1,6.353E-1,1.694E-2,-9.037E-3,1.294E0,1.665E0,-5.940E-1,3.803E-1
2.580E9Hz,-6.704E-1,6.396E-1,1.704E-2,-9.484E-3,1.300E0,1.663E0,-5.978E-1,3.838E-1
2.590E9Hz,-6.650E-1,6.451E-1,1.737E-2,-9.506E-3,1.308E0,1.656E0,-6.002E-1,3.830E-1
2.600E9Hz,-6.596E-1,6.502E-1,1.687E-2,-9.370E-3,1.315E0,1.632E0,-5.956E-1,3.849E-1
2.610E9Hz,-6.553E-1,6.414E-1,1.733E-2,-9.376E-3,1.302E0,1.624E0,-5.904E-1,3.894E-1
2.620E9Hz,-6.539E-1,6.400E-1,1.784E-2,-8.810E-3,1.311E0,1.605E0,-5.883E-1,3.892E-1
2.630E9Hz,-6.535E-1,6.399E-1,1.719E-2,-9.623E-3,1.320E0,1.599E0,-5.874E-1,3.904E-1
2.640E9Hz,-6.499E-1,6.445E-1,1.723E-2,-9.542E-3,1.323E0,1.578E0,-5.843E-1,3.914E-1
2.650E9Hz,-6.497E-1,6.441E-1,1.702E-2,-1.012E-2,1.320E0,1.570E0,-5.853E-1,3.905E-1
2.660E9Hz,-6.477E-1,6.452E-1,1.722E-2,-9.146E-3,1.329E0,1.558E0,-5.834E-1,3.953E-1
2.670E9Hz,-6.575E-1,6.512E-1,1.695E-2,-9.646E-3,1.329E0,1.563E0,-5.842E-1,3.901E-1
2.680E9Hz,-6.562E-1,6.528E-1,1.725E-2,-1.012E-2,1.349E0,1.555E0,-5.834E-1,3.983E-1
2.690E9Hz,-6.552E-1,6.549E-1,1.713E-2,-9.524E-3,1.335E0,1.536E0,-5.853E-1,3.956E-1
2.700E9Hz,-6.520E-1,6.595E-1,1.694E-2,-9.457E-3,1.350E0,1.516E0,-5.830E-1,3.961E-1
2.710E9Hz,-6.433E-1,6.641E-1,1.732E-2,-9.593E-3,1.349E0,1.498E0,-5.855E-1,4.031E-1
2.720E9Hz,-6.425E-1,6.682E-1,1.675E-2,-1.056E-2,1.355E0,1.500E0,-5.836E-1,4.035E-1
2.730E9Hz,-6.349E-1,6.703E-1,1.780E-2,-9.767E-3,1.358E0,1.484E0,-5.857E-1,4.057E-1
2.740E9Hz,-6.329E-1,6.717E-1,1.716E-2,-9.873E-3,1.366E0,1.478E0,-5.850E-1,4.087E-1
2.750E9Hz,-6.273E-1,6.658E-1,1.820E-2,-1.107E-2,1.356E0,1.449E0,-5.806E-1,4.066E-1
2.760E9Hz,-6.226E-1,6.713E-1,1.676E-2,-1.035E-2,1.366E0,1.444E0,-5.743E-1,4.108E-1
2.770E9Hz,-6.287E-1,6.681E-1,1.715E-2,-1.067E-2,1.368E0,1.429E0,-5.770E-1,4.104E-1
2.780E9Hz,-6.228E-1,6.680E-1,1.657E-2,-1.101E-2,1.365E0,1.419E0,-5.751E-1,4.069E-1
2.790E9Hz,-6.249E-1,6.722E-1,1.737E-2,-9.911E-3,1.377E0,1.411E0,-5.741E-1,4.073E-1
2.800E9Hz,-6.243E-1,6.740E-1,1.647E-2,-1.080E-2,1.383E0,1.404E0,-5.721E-1,4.091E-1
2.810E9Hz,-6.205E-1,6.740E-1,1.771E-2,-1.012E-2,1.389E0,1.384E0,-5.721E-1,4.102E-1
2.820E9Hz,-6.173E-1,6.786E-1,1.631E-2,-1.014E-2,1.391E0,1.377E0,-5.692E-1,4.139E-1
2.830E9Hz,-6.135E-1,6.802E-1,1.629E-2,-1.073E-2,1.397E0,1.367E0,-5.711E-1,4.140E-1
2.840E9Hz,-6.100E-1,6.888E-1,1.676E-2,-1.109E-2,1.408E0,1.349E0,-5.659E-1,4.187E-1
2.850E9Hz,-6.036E-1,6.858E-1,1.704E-2,-1.085E-2,1.400E0,1.335E0,-5.617E-1,4.224E-1
2.860E9Hz,-6.049E-1,6.867E-1,1.677E-2,-1.071E-2,1.402E0,1.326E0,-5.585E-1,4.223E-1
2.870E9Hz,-6.050E-1,6.860E-1,1.716E-2,-1.065E-2,1.401E0,1.314E0,-5.642E-1,4.216E-1
2.880E9Hz,-6.012E-1,6.894E-1,1.695E-2,-1.080E-2,1.414E0,1.305E0,-5.601E-1,4.259E-1
2.890E9Hz,-5.973E-1,6.907E-1,1.701E-2,-1.089E-2,1.416E0,1.289E0,-5.569E-1,4.240E-1
2.900E9Hz,-5.996E-1,6.919E-1,1.668E-2,-1.067E-2,1.414E0,1.276E0,-5.571E-1,4.301E-1
2.910E9Hz,-6.010E-1,6.956E-1,1.702E-2,-1.143E-2,1.419E0,1.274E0,-5.611E-1,4.290E-1
2.920E9Hz,-5.970E-1,6.990E-1,1.743E-2,-1.153E-2,1.425E0,1.263E0,-5.628E-1,4.347E-1
2.930E9Hz,-5.986E-1,7.082E-1,1.642E-2,-1.124E-2,1.435E0,1.250E0,-5.631E-1,4.377E-1
2.940E9Hz,-5.944E-1,7.097E-1,1.655E-2,-1.013E-2,1.431E0,1.243E0,-5.616E-1,4.388E-1
2.950E9Hz,-5.944E-1,7.103E-1,1.688E-2,-1.128E-2,1.437E0,1.236E0,-5.614E-1,4.384E-1
2.960E9Hz,-5.855E-1,7.143E-1,1.633E-2,-1.102E-2,1.426E0,1.211E0,-5.554E-1,4.425E-1
2.970E9Hz,-5.814E-1,7.153E-1,1.666E-2,-1.089E-2,1.439E0,1.196E0,-5.552E-1,4.420E-1
2.980E9Hz,-5.809E-1,7.144E-1,1.701E-2,-1.032E-2,1.439E0,1.191E0,-5.525E-1,4.408E-1
2.990E9Hz,-5.783E-1,7.162E-1,1.622E-2,-1.135E-2,1.436E0,1.188E0,-5.522E-1,4.437E-1
3.000E9Hz,-5.806E-1,7.170E-1,1.684E-2,-1.115E-2,1.437E0,1.181E0,-5.537E-1,4.432E-1
3.010E9Hz,-5.753E-1,7.159E-1,1.750E-2,-1.179E-2,1.436E0,1.163E0,-5.487E-1,4.428E-1
3.020E9Hz,-5.701E-1,7.241E-1,1.716E-2,-1.175E-2,1.444E0,1.149E0,-5.527E-1,4.462E-1
3.030E9Hz,-5.672E-1,7.198E-1,1.606E-2,-1.141E-2,1.440E0,1.135E0,-5.475E-1,4.477E-1
3.040E9Hz,-5.663E-1,7.206E-1,1.564E-2,-1.147E-2,1.443E0,1.124E0,-5.440E-1,4.483E-1
3.050E9Hz,-5.657E-1,7.222E-1,1.642E-2,-1.142E-2,1.450E0,1.114E0,-5.425E-1,4.515E-1
3.060E9Hz,-5.577E-1,7.221E-1,1.715E-2,-1.123E-2,1.445E0,1.103E0,-5.381E-1,4.502E-1
3.070E9Hz,-5.620E-1,7.258E-1,1.645E-2,-1.083E-2,1.457E0,1.090E0,-5.398E-1,4.501E-1
3.080E9Hz,-5.648E-1,7.293E-1,1.643E-2,-1.140E-2,1.457E0,1.085E0,-5.438E-1,4.521E-1
3.090E9Hz,-5.500E-1,7.336E-1,1.562E-2,-1.117E-2,1.456E0,1.062E0,-5.389E-1,4.560E-1
3.100E9Hz,-5.482E-1,7.312E-1,1.529E-2,-1.128E-2,1.460E0,1.069E0,-5.413E-1,4.538E-1
3.110E9Hz,-5.459E-1,7.324E-1,1.705E-2,-1.259E-2,1.459E0,1.050E0,-5.397E-1,4.570E-1
3.120E9Hz,-5.451E-1,7.328E-1,1.673E-2,-1.202E-2,1.463E0,1.036E0,-5.426E-1,4.608E-1
3.130E9Hz,-5.436E-1,7.338E-1,1.704E-2,-1.210E-2,1.458E0,1.033E0,-5.392E-1,4.626E-1
3.140E9Hz,-5.427E-1,7.374E-1,1.543E-2,-1.208E-2,1.461E0,1.024E0,-5.379E-1,4.610E-1
3.150E9Hz,-5.449E-1,7.423E-1,1.519E-2,-1.191E-2,1.467E0,1.017E0,-5.373E-1,4.655E-1
3.160E9Hz,-5.444E-1,7.399E-1,1.653E-2,-1.179E-2,1.467E0,1.008E0,-5.359E-1,4.599E-1
3.170E9Hz,-5.431E-1,7.421E-1,1.603E-2,-1.162E-2,1.475E0,9.954E-1,-5.344E-1,4.632E-1
3.180E9Hz,-5.389E-1,7.478E-1,1.699E-2,-1.251E-2,1.480E0,9.870E-1,-5.353E-1,4.622E-1
3.190E9Hz,-5.423E-1,7.412E-1,1.625E-2,-1.234E-2,1.467E0,9.844E-1,-5.354E-1,4.611E-1
3.200E9Hz,-5.383E-1,7.484E-1,1.694E-2,-1.154E-2,1.473E0,9.635E-1,-5.326E-1,4.636E-1
3.210E9Hz,-5.351E-1,7.553E-1,1.629E-2,-1.229E-2,1.469E0,9.608E-1,-5.342E-1,4.678E-1
3.220E9Hz,-5.306E-1,7.503E-1,1.593E-2,-1.259E-2,1.469E0,9.452E-1,-5.306E-1,4.660E-1
3.230E9Hz,-5.281E-1,7.520E-1,1.577E-2,-1.214E-2,1.471E0,9.359E-1,-5.323E-1,4.688E-1
3.240E9Hz,-5.271E-1,7.552E-1,1.598E-2,-1.152E-2,1.469E0,9.232E-1,-5.307E-1,4.702E-1
3.250E9Hz,-5.250E-1,7.539E-1,1.611E-2,-1.185E-2,1.471E0,9.259E-1,-5.275E-1,4.711E-1
3.260E9Hz,-5.225E-1,7.547E-1,1.546E-2,-1.221E-2,1.467E0,9.100E-1,-5.257E-1,4.744E-1
3.270E9Hz,-5.190E-1,7.591E-1,1.555E-2,-1.176E-2,1.470E0,9.010E-1,-5.271E-1,4.762E-1
3.280E9Hz,-5.149E-1,7.589E-1,1.551E-2,-1.182E-2,1.465E0,8.839E-1,-5.220E-1,4.798E-1
3.290E9Hz,-5.149E-1,7.603E-1,1.564E-2,-1.197E-2,1.473E0,8.849E-1,-5.243E-1,4.768E-1
3.300E9Hz,-5.135E-1,7.562E-1,1.540E-2,-1.323E-2,1.470E0,8.749E-1,-5.220E-1,4.741E-1
3.310E9Hz,-5.080E-1,7.668E-1,1.545E-2,-1.270E-2,1.474E0,8.572E-1,-5.226E-1,4.822E-1
3.320E9Hz,-5.084E-1,7.680E-1,1.656E-2,-1.275E-2,1.480E0,8.494E-1,-5.243E-1,4.849E-1
3.330E9Hz,-5.055E-1,7.616E-1,1.572E-2,-1.204E-2,1.469E0,8.432E-1,-5.223E-1,4.824E-1
3.340E9Hz,-4.987E-1,7.656E-1,1.615E-2,-1.247E-2,1.472E0,8.318E-1,-5.155E-1,4.846E-1
3.350E9Hz,-4.987E-1,7.608E-1,1.565E-2,-1.309E-2,1.475E0,8.252E-1,-5.181E-1,4.818E-1
3.360E9Hz,-4.930E-1,7.745E-1,1.470E-2,-1.250E-2,1.476E0,8.123E-1,-5.129E-1,4.827E-1
3.370E9Hz,-4.909E-1,7.702E-1,1.510E-2,-1.265E-2,1.479E0,7.974E-1,-5.136E-1,4.885E-1
3.380E9Hz,-4.987E-1,7.757E-1,1.588E-2,-1.183E-2,1.478E0,7.944E-1,-5.124E-1,4.878E-1
3.390E9Hz,-4.966E-1,7.754E-1,1.522E-2,-1.154E-2,1.480E0,7.865E-1,-5.118E-1,4.853E-1
3.400E9Hz,-4.885E-1,7.775E-1,1.569E-2,-1.207E-2,1.485E0,7.711E-1,-5.115E-1,4.918E-1
3.410E9Hz,-4.817E-1,7.797E-1,1.500E-2,-1.198E-2,1.485E0,7.590E-1,-5.069E-1,4.916E-1
3.420E9Hz,-4.865E-1,7.862E-1,1.494E-2,-1.300E-2,1.482E0,7.517E-1,-5.113E-1,4.966E-1
3.430E9Hz,-4.857E-1,7.816E-1,1.540E-2,-1.276E-2,1.472E0,7.451E-1,-5.068E-1,4.925E-1
3.440E9Hz,-4.823E-1,7.825E-1,1.636E-2,-1.219E-2,1.479E0,7.358E-1,-5.081E-1,4.945E-1
3.450E9Hz,-4.819E-1,7.790E-1,1.560E-2,-1.298E-2,1.467E0,7.297E-1,-5.050E-1,5.010E-1
3.460E9Hz,-4.866E-1,7.835E-1,1.467E-2,-1.300E-2,1.470E0,7.263E-1,-5.048E-1,4.964E-1
3.470E9Hz,-4.758E-1,7.881E-1,1.538E-2,-1.278E-2,1.469E0,7.117E-1,-5.062E-1,5.003E-1
3.480E9Hz,-4.744E-1,7.889E-1,1.549E-2,-1.373E-2,1.470E0,7.077E-1,-5.047E-1,5.012E-1
3.490E9Hz,-4.672E-1,7.859E-1,1.559E-2,-1.300E-2,1.467E0,6.933E-1,-4.993E-1,5.047E-1
3.500E9Hz,-4.662E-1,7.862E-1,1.430E-2,-1.281E-2,1.470E0,6.915E-1,-5.000E-1,5.060E-1
3.510E9Hz,-4.574E-1,7.847E-1,1.459E-2,-1.278E-2,1.464E0,6.696E-1,-5.018E-1,5.041E-1
3.520E9Hz,-4.633E-1,7.928E-1,1.590E-2,-1.278E-2,1.463E0,6.626E-1,-4.916E-1,5.069E-1
3.530E9Hz,-4.531E-1,7.901E-1,1.493E-2,-1.223E-2,1.460E0,6.504E-1,-4.907E-1,5.073E-1
3.540E9Hz,-4.523E-1,7.958E-1,1.542E-2,-1.273E-2,1.462E0,6.356E-1,-4.910E-1,5.073E-1
3.550E9Hz,-4.552E-1,7.933E-1,1.508E-2,-1.344E-2,1.459E0,6.341E-1,-4.919E-1,5.060E-1
3.560E9Hz,-4.459E-1,7.901E-1,1.590E-2,-1.387E-2,1.450E0,6.267E-1,-4.919E-1,5.099E-1
3.570E9Hz,-4.483E-1,7.905E-1,1.508E-2,-1.268E-2,1.458E0,6.209E-1,-4.927E-1,5.098E-1
3.580E9Hz,-4.501E-1,7.980E-1,1.491E-2,-1.273E-2,1.448E0,6.130E-1,-4.927E-1,5.159E-1
3.590E9Hz,-4.475E-1,8.031E-1,1.505E-2,-1.317E-2,1.463E0,6.040E-1,-4.918E-1,5.148E-1
3.600E9Hz,-4.474E-1,8.009E-1,1.396E-2,-1.333E-2,1.456E0,6.008E-1,-4.870E-1,5.124E-1
3.610E9Hz,-4.356E-1,8.029E-1,1.430E-2,-1.266E-2,1.459E0,5.855E-1,-4.881E-1,5.218E-1
3.620E9Hz,-4.421E-1,8.098E-1,1.509E-2,-1.328E-2,1.469E0,5.714E-1,-4.882E-1,5.229E-1
3.630E9Hz,-4.334E-1,8.059E-1,1.459E-2,-1.398E-2,1.460E0,5.623E-1,-4.882E-1,5.231E-1
3.640E9Hz,-4.314E-1,8.065E-1,1.428E-2,-1.313E-2,1.456E0,5.474E-1,-4.874E-1,5.225E-1
3.650E9Hz,-4.333E-1,8.044E-1,1.360E-2,-1.480E-2,1.452E0,5.432E-1,-4.812E-1,5.287E-1
3.660E9Hz,-4.325E-1,8.061E-1,1.328E-2,-1.401E-2,1.454E0,5.316E-1,-4.805E-1,5.257E-1
3.670E9Hz,-4.321E-1,8.082E-1,1.463E-2,-1.364E-2,1.444E0,5.271E-1,-4.815E-1,5.238E-1
3.680E9Hz,-4.333E-1,8.104E-1,1.454E-2,-1.402E-2,1.451E0,5.223E-1,-4.772E-1,5.234E-1
3.690E9Hz,-4.268E-1,8.132E-1,1.394E-2,-1.276E-2,1.437E0,5.196E-1,-4.816E-1,5.242E-1
3.700E9Hz,-4.235E-1,8.230E-1,1.361E-2,-1.479E-2,1.448E0,5.110E-1,-4.833E-1,5.173E-1
3.710E9Hz,-4.206E-1,8.202E-1,1.476E-2,-1.379E-2,1.449E0,4.995E-1,-4.810E-1,5.204E-1
3.720E9Hz,-4.223E-1,8.161E-1,1.593E-2,-1.429E-2,1.444E0,4.971E-1,-4.801E-1,5.287E-1
3.730E9Hz,-4.170E-1,8.205E-1,1.425E-2,-1.375E-2,1.444E0,4.916E-1,-4.769E-1,5.264E-1
